post_id,post_url,owner_hashed,is_ai_generated,image_width,image_height,aspect_ratio,megapixels,is_standard_resolution,is_portrait,long_side,tag_count,avg_tag_length,max_tag_length,multiword_tag_ratio,source_type,has_source,score,comment_count,has_notes,has_parent,has_sample,change_hour,change_day_of_week,change_month,_leak_tags_removed
7075319,https://safebooru.org/index.php?page=post&s=view&id=7075319,e285b9008bf6,1,3840,2208,1.73913,8.4787,0,0,3840,23,11.217,19,0.608696,twitter,1,,0,0,0,1,11,Friday,August,1
6956896,https://safebooru.org/index.php?page=post&s=view&id=6956896,e285b9008bf6,1,1408,2112,0.666667,2.9737,0,1,2112,20,11.6,25,0.65,twitter,1,,0,0,0,1,11,Monday,July,1
7076031,https://safebooru.org/index.php?page=post&s=view&id=7076031,e285b9008bf6,0,620,950,0.652632,0.589,0,1,950,27,10.185,17,0.592593,pixiv,1,,0,0,0,0,17,Friday,August,0
6962113,https://safebooru.org/index.php?page=post&s=view&id=6962113,e285b9008bf6,1,1728,2432,0.710526,4.2025,0,1,2432,19,9.316,21,0.473684,pixiv,1,2,0,0,0,1,5,Wednesday,July,1
7069442,https://safebooru.org/index.php?page=post&s=view&id=7069442,e285b9008bf6,0,2173,2532,0.858215,5.502,0,1,2532,40,10.5,19,0.625,other,1,,0,0,0,1,11,Wednesday,August,0
7075437,https://safebooru.org/index.php?page=post&s=view&id=7075437,e285b9008bf6,0,3744,4096,0.914062,15.3354,0,1,4096,35,10.857,26,0.657143,twitter,1,,0,0,0,1,12,Friday,August,0
6925274,https://safebooru.org/index.php?page=post&s=view&id=6925274,e285b9008bf6,1,1536,2048,0.75,3.1457,1,1,2048,33,11.758,30,0.666667,twitter,1,,0,0,0,1,14,Friday,July,1
7058386,https://safebooru.org/index.php?page=post&s=view&id=7058386,e285b9008bf6,1,1054,1492,0.706434,1.5726,0,1,1492,24,10.542,23,0.625,pixiv,1,,0,0,0,0,23,Saturday,August,1
7069412,https://safebooru.org/index.php?page=post&s=view&id=7069412,e285b9008bf6,0,850,1200,0.708333,1.02,0,1,1200,33,10.273,23,0.636364,pixiv,1,,0,0,0,0,11,Wednesday,August,0
6937579,https://safebooru.org/index.php?page=post&s=view&id=6937579,e285b9008bf6,1,1280,1856,0.689655,2.3757,0,1,1856,16,14.875,49,0.6875,twitter,1,1,0,0,0,1,1,Tuesday,July,1
6817453,https://safebooru.org/index.php?page=post&s=view&id=6817453,e285b9008bf6,1,1536,2560,0.6,3.9322,1,1,2560,4,11.75,18,0.5,pixiv,1,,0,0,0,1,14,Sunday,May,1
7069487,https://safebooru.org/index.php?page=post&s=view&id=7069487,e285b9008bf6,0,1536,2048,0.75,3.1457,1,1,2048,11,10.364,18,0.545455,twitter,1,,0,0,0,0,12,Wednesday,August,0
6669324,https://safebooru.org/index.php?page=post&s=view&id=6669324,e285b9008bf6,1,1368,2000,0.684,2.736,0,1,2000,28,11.5,25,0.678571,twitter,1,,0,0,0,0,18,Friday,April,1
7075961,https://safebooru.org/index.php?page=post&s=view&id=7075961,e285b9008bf6,0,1496,1863,0.803006,2.787,0,1,1863,20,9.15,18,0.5,twitter,1,,0,0,0,1,16,Friday,August,0
7069424,https://safebooru.org/index.php?page=post&s=view&id=7069424,e285b9008bf6,0,2485,3412,0.728312,8.4788,0,1,3412,39,10.205,27,0.589744,twitter,1,,0,0,0,1,11,Wednesday,August,0
7069491,https://safebooru.org/index.php?page=post&s=view&id=7069491,e285b9008bf6,0,1536,2048,0.75,3.1457,1,1,2048,15,10.533,18,0.533333,twitter,1,,0,0,0,1,12,Wednesday,August,0
6872918,https://safebooru.org/index.php?page=post&s=view&id=6872918,e285b9008bf6,1,832,1216,0.684211,1.0117,1,1,1216,18,7.333,14,0.333333,local_file,1,,0,0,0,0,9,Wednesday,June,2
6772685,https://safebooru.org/index.php?page=post&s=view&id=6772685,e285b9008bf6,1,768,1280,0.6,0.983,1,1,1280,4,8.5,14,0.25,pixiv,1,,0,0,0,0,13,Sunday,May,1
7075982,https://safebooru.org/index.php?page=post&s=view&id=7075982,e285b9008bf6,0,2894,4093,0.707061,11.8451,0,1,4093,38,10.921,20,0.605263,pixiv,1,,0,0,0,1,16,Friday,August,0
7075360,https://safebooru.org/index.php?page=post&s=view&id=7075360,e285b9008bf6,0,2100,3000,0.7,6.3,0,1,3000,16,8.438,18,0.375,pixiv,1,,0,0,0,1,12,Friday,August,0
6855550,https://safebooru.org/index.php?page=post&s=view&id=6855550,e285b9008bf6,1,1536,2048,0.75,3.1457,1,1,2048,33,12.394,27,0.757576,twitter,1,,0,0,0,1,13,Friday,June,1
7075965,https://safebooru.org/index.php?page=post&s=view&id=7075965,e285b9008bf6,0,4093,2894,1.414305,11.8451,0,0,4093,25,12.04,43,0.6,pixiv,1,,0,0,0,1,16,Friday,August,0
6630576,https://safebooru.org/index.php?page=post&s=view&id=6630576,e285b9008bf6,1,1200,2000,0.6,2.4,0,1,2000,20,8.3,16,0.35,twitter,1,,0,0,0,0,6,Monday,April,1
7075354,https://safebooru.org/index.php?page=post&s=view&id=7075354,e285b9008bf6,0,2508,3541,0.708274,8.8808,0,1,3541,49,10.653,42,0.653061,pixiv,1,,0,0,0,1,12,Friday,August,0
6806481,https://safebooru.org/index.php?page=post&s=view&id=6806481,e285b9008bf6,1,843,1264,0.66693,1.0656,0,1,1264,14,8.357,14,0.357143,local_file,1,,0,0,0,0,2,Thursday,May,1
6615901,https://safebooru.org/index.php?page=post&s=view&id=6615901,e285b9008bf6,1,2560,3712,0.689655,9.5027,0,1,3712,45,11.378,34,0.577778,twitter,1,2,0,0,0,1,1,Thursday,April,1
7075958,https://safebooru.org/index.php?page=post&s=view&id=7075958,e285b9008bf6,0,2508,3541,0.708274,8.8808,0,1,3541,20,10.25,27,0.5,pixiv,1,,0,0,0,1,16,Friday,August,0
7075422,https://safebooru.org/index.php?page=post&s=view&id=7075422,e285b9008bf6,0,1926,1841,1.046171,3.5458,0,0,1926,21,10.381,21,0.666667,twitter,1,,0,0,0,1,12,Friday,August,0
7075387,https://safebooru.org/index.php?page=post&s=view&id=7075387,e285b9008bf6,0,2499,3536,0.706731,8.8365,0,1,3536,26,9.385,19,0.5,pixiv,1,,0,0,0,1,12,Friday,August,0
7078913,https://safebooru.org/index.php?page=post&s=view&id=7078913,e285b9008bf6,1,989,1555,0.636013,1.5379,0,1,1555,28,10.321,24,0.571429,twitter,1,,0,0,0,0,17,Saturday,August,1
7067560,https://safebooru.org/index.php?page=post&s=view&id=7067560,e285b9008bf6,1,1024,1536,0.666667,1.5729,1,1,1536,17,12.941,26,0.647059,twitter,1,,0,0,0,0,19,Tuesday,August,1
7075335,https://safebooru.org/index.php?page=post&s=view&id=7075335,e285b9008bf6,0,1670,1458,1.145405,2.4349,0,0,1670,25,9.48,17,0.6,twitter,1,2,0,0,0,1,12,Friday,August,0
7075406,https://safebooru.org/index.php?page=post&s=view&id=7075406,e285b9008bf6,0,3000,2000,1.5,6.0,0,0,3000,26,10.308,20,0.538462,pixiv,1,,0,0,0,1,12,Friday,August,0
7075413,https://safebooru.org/index.php?page=post&s=view&id=7075413,e285b9008bf6,0,1239,1254,0.988038,1.5537,0,1,1254,29,9.759,17,0.655172,twitter,1,,0,0,0,1,12,Friday,August,0
6694859,https://safebooru.org/index.php?page=post&s=view&id=6694859,e285b9008bf6,1,2048,2048,1.0,4.1943,0,0,2048,3,9.333,14,0.333333,local_file,1,,0,0,0,0,19,Friday,April,2
6894994,https://safebooru.org/index.php?page=post&s=view&id=6894994,e285b9008bf6,1,832,1248,0.666667,1.0383,1,1,1248,19,10.579,25,0.473684,twitter,1,1,0,0,0,0,20,Tuesday,June,1
7075980,https://safebooru.org/index.php?page=post&s=view&id=7075980,e285b9008bf6,0,1360,1280,1.0625,1.7408,0,0,1360,31,9.677,18,0.548387,pixiv,1,,0,0,0,1,16,Friday,August,0
7069462,https://safebooru.org/index.php?page=post&s=view&id=7069462,e285b9008bf6,0,2507,3040,0.824671,7.6213,0,1,3040,29,11.0,31,0.482759,pixiv,1,,0,0,0,1,12,Wednesday,August,0
7081585,https://safebooru.org/index.php?page=post&s=view&id=7081585,e285b9008bf6,1,1664,2432,0.684211,4.0468,0,1,2432,13,10.0,18,0.384615,twitter,1,,0,0,0,1,15,Sunday,August,1
7076014,https://safebooru.org/index.php?page=post&s=view&id=7076014,e285b9008bf6,0,1664,2432,0.684211,4.0468,0,1,2432,16,9.562,21,0.5,twitter,1,,0,0,0,1,17,Friday,August,0
6855685,https://safebooru.org/index.php?page=post&s=view&id=6855685,e285b9008bf6,1,828,1200,0.69,0.9936,0,1,1200,24,11.708,28,0.708333,twitter,1,,0,0,0,0,15,Friday,June,1
6725023,https://safebooru.org/index.php?page=post&s=view&id=6725023,e285b9008bf6,1,1087,1446,0.751729,1.5718,0,1,1446,5,13.0,22,0.6,local_file,1,,0,0,0,1,23,Sunday,May,1
6981814,https://safebooru.org/index.php?page=post&s=view&id=6981814,e285b9008bf6,1,2304,2304,1.0,5.3084,0,0,2304,9,13.0,29,0.777778,local_file,1,,0,0,0,1,0,Wednesday,July,1
7075433,https://safebooru.org/index.php?page=post&s=view&id=7075433,e285b9008bf6,0,1776,2048,0.867188,3.6372,0,1,2048,22,10.091,20,0.636364,twitter,1,,0,0,0,1,12,Friday,August,0
6978741,https://safebooru.org/index.php?page=post&s=view&id=6978741,e285b9008bf6,1,1023,1537,0.665582,1.5724,0,1,1537,25,8.72,16,0.48,local_file,1,,0,0,0,0,1,Tuesday,July,1
7022662,https://safebooru.org/index.php?page=post&s=view&id=7022662,e285b9008bf6,1,960,2304,0.416667,2.2118,0,1,2304,7,9.571,14,0.428571,pixiv,1,1,0,0,0,0,1,Wednesday,August,1
6984206,https://safebooru.org/index.php?page=post&s=view&id=6984206,e285b9008bf6,1,1536,1536,1.0,2.3593,1,0,1536,43,10.047,26,0.651163,other,1,,0,0,0,1,19,Wednesday,July,1
7075953,https://safebooru.org/index.php?page=post&s=view&id=7075953,e285b9008bf6,0,1805,2048,0.881348,3.6966,0,1,2048,32,11.062,31,0.625,twitter,1,,0,0,0,1,16,Friday,August,0
7075994,https://safebooru.org/index.php?page=post&s=view&id=7075994,e285b9008bf6,0,553,734,0.753406,0.4059,0,1,734,37,9.946,31,0.540541,pixiv,1,,0,0,0,0,16,Friday,August,0
7069404,https://safebooru.org/index.php?page=post&s=view&id=7069404,e285b9008bf6,0,1200,2006,0.598205,2.4072,0,1,2006,47,10.255,21,0.638298,pixiv,1,,0,0,0,1,11,Wednesday,August,0
7075950,https://safebooru.org/index.php?page=post&s=view&id=7075950,e285b9008bf6,0,1000,1500,0.666667,1.5,0,1,1500,38,10.447,28,0.605263,twitter,1,,0,0,0,0,16,Friday,August,0
7076008,https://safebooru.org/index.php?page=post&s=view&id=7076008,e285b9008bf6,0,700,518,1.351351,0.3626,0,0,700,19,11.263,23,0.631579,pixiv,1,,0,0,0,0,16,Friday,August,0
6649155,https://safebooru.org/index.php?page=post&s=view&id=6649155,e285b9008bf6,1,3040,4561,0.66652,13.8654,0,1,4561,9,8.444,16,0.444444,pixiv,1,,0,0,0,1,1,Sunday,April,1
7069469,https://safebooru.org/index.php?page=post&s=view&id=7069469,e285b9008bf6,0,1168,1677,0.696482,1.9587,0,1,1677,27,9.185,17,0.592593,twitter,1,,0,0,0,1,12,Wednesday,August,0
7075993,https://safebooru.org/index.php?page=post&s=view&id=7075993,e285b9008bf6,0,800,988,0.809717,0.7904,0,1,988,31,12.452,20,0.612903,twitter,1,,0,0,0,0,16,Friday,August,0
7075369,https://safebooru.org/index.php?page=post&s=view&id=7075369,e285b9008bf6,0,2894,4093,0.707061,11.8451,0,1,4093,32,9.75,19,0.5625,pixiv,1,,0,0,0,1,12,Friday,August,0
7075410,https://safebooru.org/index.php?page=post&s=view&id=7075410,e285b9008bf6,0,3858,2894,1.333103,11.1651,0,0,3858,31,11.742,25,0.677419,twitter,1,,0,0,0,1,12,Friday,August,0
6899154,https://safebooru.org/index.php?page=post&s=view&id=6899154,e285b9008bf6,1,3072,3072,1.0,9.4372,0,0,3072,21,10.905,37,0.47619,twitter,1,,0,0,0,1,3,Thursday,June,1
7075432,https://safebooru.org/index.php?page=post&s=view&id=7075432,e285b9008bf6,0,800,600,1.333333,0.48,0,0,800,26,10.615,17,0.692308,other,1,,0,0,0,0,12,Friday,August,0
7076029,https://safebooru.org/index.php?page=post&s=view&id=7076029,e285b9008bf6,0,1200,1698,0.706714,2.0376,0,1,1698,30,11.067,26,0.6,pixiv,1,1,0,0,0,1,17,Friday,August,0
6837447,https://safebooru.org/index.php?page=post&s=view&id=6837447,e285b9008bf6,1,1054,1492,0.706434,1.5726,0,1,1492,17,12.059,30,0.647059,local_file,1,,0,0,0,0,18,Saturday,June,1
7058397,https://safebooru.org/index.php?page=post&s=view&id=7058397,e285b9008bf6,1,1033,1522,0.678712,1.5722,0,1,1522,26,10.269,23,0.576923,pixiv,1,1,0,0,0,0,23,Saturday,August,1
6989802,https://safebooru.org/index.php?page=post&s=view&id=6989802,e285b9008bf6,1,832,1216,0.684211,1.0117,1,1,1216,34,11.529,20,0.705882,twitter,1,,0,0,0,0,18,Friday,July,1
7069477,https://safebooru.org/index.php?page=post&s=view&id=7069477,e285b9008bf6,0,1455,1898,0.766596,2.7616,0,1,1898,16,9.688,18,0.4375,twitter,1,,0,0,0,1,12,Wednesday,August,0
7075426,https://safebooru.org/index.php?page=post&s=view&id=7075426,e285b9008bf6,0,1536,2048,0.75,3.1457,1,1,2048,26,10.308,27,0.576923,twitter,1,,0,0,0,1,12,Friday,August,0
6959833,https://safebooru.org/index.php?page=post&s=view&id=6959833,e285b9008bf6,1,1401,2048,0.684082,2.8692,0,1,2048,15,9.8,25,0.466667,twitter,1,1,0,0,0,0,9,Tuesday,July,1
7075427,https://safebooru.org/index.php?page=post&s=view&id=7075427,e285b9008bf6,0,2861,4096,0.698486,11.7187,0,1,4096,26,11.385,27,0.538462,twitter,1,,0,0,0,1,12,Friday,August,0
7069450,https://safebooru.org/index.php?page=post&s=view&id=7069450,e285b9008bf6,0,1000,1169,0.855432,1.169,0,1,1169,36,13.0,25,0.722222,pixiv,1,,0,0,0,0,11,Wednesday,August,0
7075424,https://safebooru.org/index.php?page=post&s=view&id=7075424,e285b9008bf6,0,1200,1600,0.75,1.92,0,1,1600,35,9.571,27,0.542857,pixiv,1,,0,0,0,1,12,Friday,August,0
6837882,https://safebooru.org/index.php?page=post&s=view&id=6837882,e285b9008bf6,1,640,960,0.666667,0.6144,1,1,960,32,10.375,21,0.59375,pixiv,1,,0,0,0,0,21,Saturday,June,1
6625018,https://safebooru.org/index.php?page=post&s=view&id=6625018,e285b9008bf6,1,1248,1824,0.684211,2.2764,0,1,1824,29,11.276,21,0.689655,twitter,1,2,0,0,0,1,19,Saturday,April,1
6643744,https://safebooru.org/index.php?page=post&s=view&id=6643744,e285b9008bf6,1,768,1280,0.6,0.983,1,1,1280,22,9.364,18,0.545455,twitter,1,,0,0,0,0,8,Friday,April,1
7075423,https://safebooru.org/index.php?page=post&s=view&id=7075423,e285b9008bf6,0,1200,1600,0.75,1.92,0,1,1600,38,9.868,27,0.552632,pixiv,1,,0,0,0,1,12,Friday,August,0
7069423,https://safebooru.org/index.php?page=post&s=view&id=7069423,e285b9008bf6,0,1200,821,1.461632,0.9852,0,0,1200,30,9.9,17,0.6,twitter,1,,0,0,0,1,11,Wednesday,August,0
7075372,https://safebooru.org/index.php?page=post&s=view&id=7075372,e285b9008bf6,0,614,869,0.706559,0.5336,0,1,869,22,10.545,18,0.590909,pixiv,1,,0,0,0,0,12,Friday,August,0
7069397,https://safebooru.org/index.php?page=post&s=view&id=7069397,e285b9008bf6,0,1748,1240,1.409677,2.1675,0,0,1748,82,10.89,26,0.634146,twitter,1,,0,0,0,1,11,Wednesday,August,0
6630988,https://safebooru.org/index.php?page=post&s=view&id=6630988,e285b9008bf6,1,900,1200,0.75,1.08,0,1,1200,15,11.067,23,0.4,twitter,1,,0,0,0,0,9,Monday,April,1
